I,Q,I_dpd,Q_dpd
-0.177430582,0.244947673,-0.13465634,0.18531223
-0.151279865,0.252680544,-0.11303329,0.19744004
-0.143948756,0.229852667,-0.10310797,0.18059705
-0.190063589,0.159707416,-0.13239413,0.12361364
-0.298165731,0.047690515,-0.2140559,0.032042623
-0.442602349,-0.074302967,-0.33015797,-0.06519299
-0.571842371,-0.158780915,-0.44319278,-0.12579976
-0.630148175,-0.164528196,-0.50486755,-0.12128677
-0.582712475,-0.078772382,-0.47886324,-0.04681088
-0.432371581,0.072345525,-0.3623786,0.07804087
-0.219906493,0.231816016,-0.19388649,0.21107237
-0.007777144,0.335957943,-0.020649694,0.29876524
0.145055288,0.343867263,0.11206433,0.3059798
0.205649239,0.257840063,0.17195068,0.22407521
0.177156671,0.124237691,0.16106646,0.1036679
0.093002946,0.013459105,0.09771194,0.004075967
-0.000722791,-0.01216887,0.014008548,-0.024162672
-0.065566131,0.072269833,-0.059213273,0.04328859
-0.084389291,0.241479086,-0.08621579,0.17113678
-0.063387394,0.429758367,-0.07236224,0.3332548
-0.023568923,0.558965547,-0.031305693,0.4447332
0.012342418,0.571912095,0.015247799,0.4575467
0.030414899,0.456317168,0.044723243,0.36368948
0.028833316,0.24919449,0.056582652,0.19470267
0.014010509,0.020651918,0.055909157,0.014256284
-0.00664841,-0.154904391,0.030715618,-0.11765132
-0.030238843,-0.227353452,-0.0054877847,-0.18185371
-0.058821669,-0.187622323,-0.04592663,-0.15141223
-0.095087619,-0.067106555,-0.08915741,-0.060735803
-0.136534225,0.078047345,-0.12564334,0.05624251
-0.172412888,0.189821738,-0.15066686,0.14482431
-0.186098913,0.228787281,-0.1531091,0.17808293
-0.162392297,0.185105709,-0.12333908,0.14685471
-0.096341534,0.077875648,-0.06255775,0.068409845
0.000964864,-0.054755942,0.021281205,-0.033385716
0.103037227,-0.169713636,0.09177057,-0.11835533
0.175628135,-0.232248139,0.14091432,-0.168223
0.188841311,-0.224835485,0.14208546,-0.16577709
0.129147754,-0.150285994,0.088756815,-0.117376685
0.006596525,-0.029233325,-0.0065030456,-0.03353215
-0.145847142,0.106847375,-0.12543601,0.06688802
-0.281176274,0.225265727,-0.23614329,0.15975495
-0.352934032,0.301901096,-0.28788447,0.22327553
-0.330960099,0.328191383,-0.2632869,0.25725824
-0.213016025,0.312664096,-0.16173083,0.25648332
-0.027912175,0.275885223,-0.015050963,0.23606075
0.171828714,0.240300127,0.14270014,0.21750791
0.326319689,0.219064364,0.26232147,0.19462322
0.388756948,0.209139196,0.31301665,0.17389654
0.342820705,0.1926077,0.27730855,0.14737858
0.210050146,0.146515079,0.17532137,0.0996625
0.043254706,0.057104996,0.05269279,0.01901862
-0.092761829,-0.068593201,-0.054039434,-0.07888886
-0.146396918,-0.20044865,-0.09591847,-0.1668398
-0.100282283,-0.294806531,-0.0621906,-0.22595425
0.021170735,-0.312700987,0.018446263,-0.2251967
0.161952031,-0.23860704,0.11393207,-0.16368116
0.2589972,-0.090505098,0.1814321,-0.054093882
0.270921517,0.084457064,0.18703067,0.06798045
0.198083413,0.227720279,0.13056183,0.16837932
0.084243018,0.292854911,0.05153899,0.21481143
-0.001980469,0.264075104,-0.0016745329,0.19136502
0.001655053,0.161004154,0.0128418915,0.116458595
0.12088557,0.027476288,0.10910958,0.03335607
0.32981605,-0.090078453,0.27663058,-0.053698905
0.558265624,-0.164012312,0.46191156,-0.10654307
0.718929211,-0.196133775,0.5893921,-0.14547154
0.742623725,-0.212663892,0.606711,-0.1787996
0.606185422,-0.24645514,0.4878449,-0.22277771
0.341043701,-0.315934075,0.26995832,-0.28746748
0.019431775,-0.41189568,0.026908081,-0.37268537
-0.274724446,-0.499277461,-0.2123501,-0.44168884
-0.476788362,-0.533407938,-0.38559455,-0.44660753
-0.560983003,-0.482824077,-0.46396613,-0.38628542
-0.541604322,-0.347304287,-0.45862663,-0.26554346
-0.458017257,-0.161958543,-0.3956912,-0.11338037
-0.352802226,0.015096041,-0.30721062,0.029183596
-0.254378386,0.126116175,-0.21681571,0.119864374
-0.171578225,0.137654562,-0.13669175,0.12964062
-0.100441191,0.054403894,-0.069346644,0.063963324
-0.036945221,-0.082864118,-0.010787062,-0.047077022
0.013110211,-0.213883845,0.030174598,-0.15573575
0.03330524,-0.282462853,0.035610165,-0.21383855
0.005270997,-0.257083412,0.00092305243,-0.19551548
-0.078508782,-0.140673841,-0.07316349,-0.11995088
-0.205559386,0.033138609,-0.17962119,0.0064354986
-0.343725856,0.214339642,-0.29524514,0.15252726
-0.451554732,0.35481723,-0.37727442,0.27357906
-0.493994779,0.423608997,-0.4019803,0.34260422
-0.455971952,0.41443164,-0.35761255,0.34491283
-0.34765529,0.344392538,-0.25719282,0.2919441
-0.199520806,0.245889079,-0.13347074,0.21400188
-0.050181395,0.155302002,-0.019321918,0.13809977
0.067152197,0.102116867,0.071015544,0.10099423
0.134009839,0.101170072,0.11199534,0.09749694
0.149105352,0.149522297,0.11710288,0.12302703
0.124738423,0.228378323,0.09433047,0.17596455
0.08026194,0.30946555,0.057563793,0.23602732
0.035785564,0.364218759,0.02501931,0.2782737
0.007718343,0.373114548,0.009040628,0.28618664
0.006008593,0.33202935,0.015074778,0.25627726
0.032302504,0.253115967,0.04162646,0.19750907
0.0789571,0.159565711,0.081788205,0.13002166
0.130003688,0.076183365,0.120452344,0.06962685
0.165425159,0.019776665,0.14394635,0.019788131
0.168757706,-0.006254429,0.14371914,-0.0049854815
0.135603163,-0.010547077,0.11524394,-0.012552813
0.078755817,-0.006374427,0.06964786,-0.01249098
0.02597147,-0.002200209,0.029055543,-0.00992652
0.009449778,0.004478379,0.017156899,-9.2208385e-05
0.050629065,0.026154809,0.04653655,0.023753017
0.147408863,0.07713541,0.1132123,0.07341805
0.271046752,0.162263385,0.20261359,0.14449926
0.375991338,0.26891803,0.2839171,0.22614749
0.419430281,0.367577817,0.3247908,0.29480273
0.381683422,0.422084095,0.3031382,0.3257758
0.277057416,0.405533018,0.22599071,0.30369556
0.148740714,0.31421059,0.13231847,0.22762905
0.0491484,0.172206713,0.06330458,0.11449431
0.014888971,0.023460604,0.042854793,0.0063387454
0.048967253,-0.085911179,0.05934157,-0.07020032
0.119753039,-0.127141552,0.093817145,-0.09158694
0.177862475,-0.101049542,0.13667916,-0.07283036
0.182640686,-0.037084757,0.13776037,-0.025904521
0.124469511,0.020478879,0.09335071,0.012165248
0.030822696,0.032715582,0.026258543,0.012912184
-0.047727365,-0.016858012,-0.033060282,-0.028803311
-0.064680771,-0.116024792,-0.043957062,-0.09078165
-0.003720286,-0.230785331,0.013398416,-0.17450494
0.110428188,-0.321440152,0.09501083,-0.23650324
0.222860886,-0.359740543,0.17394176,-0.26477593
0.276096025,-0.339136196,0.20682535,-0.25663835
0.240266557,-0.274184717,0.17201826,-0.21649021
0.129930485,-0.190845201,0.08532643,-0.15888733
-0.001809875,-0.113649048,-0.0106875,-0.10643568
-0.089393754,-0.056524342,-0.081878714,-0.070045725
-0.087890898,-0.021218992,-0.08473461,-0.023768112
0.004002837,-0.002634548,-0.0038204938,0.0036885291
0.143060314,0.003387655,0.10137606,0.023385763
0.263231741,-0.004822863,0.20101085,0.009892292
0.30869697,-0.033689721,0.24240771,-0.020615526
0.261138322,-0.088225239,0.20755494,-0.07337834
0.147299058,-0.164894933,0.12391086,-0.14007893
0.02338863,-0.248308111,0.031897515,-0.21057966
-0.054933874,-0.314342623,-0.034740537,-0.26066568
-0.060913774,-0.338606708,-0.046424523,-0.26850364
-0.008621259,-0.306096033,-0.013088696,-0.23197281
0.057201064,-0.217239812,0.029863264,-0.15694647
0.087093134,-0.087537913,0.04680475,-0.0571463
0.054134187,0.058581084,0.02060341,0.040220648
-0.032195638,0.196213628,-0.04424382,0.14099003
-0.132491441,0.306600472,-0.11633501,0.22481756
-0.19988258,0.379464499,-0.16642255,0.28220588
-0.205532037,0.411491968,-0.16235411,0.3161155
-0.1529981,0.403572958,-0.11249829,0.31923348
-0.073905083,0.359581235,-0.04454244,0.28952724
-0.008017628,0.287605921,0.011055797,0.2324452
0.020508119,0.201981119,0.035902258,0.16045587
0.017009023,0.123030633,0.032920897,0.09173229
0.012453874,0.072314834,0.025426447,0.04818712
0.044121431,0.064028502,0.04423749,0.053325817
0.131881305,0.096367732,0.1016042,0.08739218
0.263634004,0.148061416,0.20039257,0.13078883
0.398343029,0.183623275,0.31010586,0.15844603
0.485290275,0.166723071,0.3867503,0.13935126
0.489217722,0.076493403,0.39748108,0.05798152
0.407858283,-0.080825453,0.3380114,-0.07605618
0.272672587,-0.271124927,0.23629388,-0.23033607
0.132870102,-0.443973216,0.12447833,-0.3730222
0.031762583,-0.551950562,0.030845672,-0.45915842
-0.011795645,-0.569247838,-0.017218098,-0.46331698
-0.007594382,-0.5011036,-0.023383364,-0.39693117
0.016933417,-0.379952571,-0.009406552,-0.2914427
0.035194339,-0.250514954,0.004200667,-0.1851021
0.035992516,-0.151215932,0.008563101,-0.10736619
0.025871948,-0.100652785,0.0072276443,-0.06975591
0.018888664,-0.094729082,0.008498233,-0.06689161
0.021416615,-0.114316606,0.015025888,-0.082971446
0.022775603,-0.138033985,0.018846605,-0.102679364
-0.001099625,-0.152741812,0.002169244,-0.11837142
-0.07201892,-0.156555696,-0.052268073,-0.13261056
-0.191085022,-0.154118339,-0.1489127,-0.1408966
-0.329510783,-0.148589356,-0.2618141,-0.13684213
-0.436438113,-0.136543559,-0.34969375,-0.120811485
-0.461991139,-0.109739252,-0.37353754,-0.08904455
-0.384408224,-0.062909305,-0.31295514,-0.041421495
-0.226327357,-0.002290048,-0.18835247,0.017721534
-0.049740523,0.051657904,-0.053639747,0.06540212
0.070142038,0.070973554,0.05147522,0.07951021
0.080429907,0.034398661,0.06497553,0.04810834
-0.022115843,-0.058011613,0.0021453202,-0.04524719
-0.186454642,-0.178436093,-0.126216,-0.1657453
-0.328943975,-0.27821339,-0.24762934,-0.23593906
-0.371712901,-0.306660524,-0.29006663,-0.24596453
-0.279441722,-0.233722892,-0.23018545,-0.17401043
-0.076704637,-0.065591836,-0.089171134,-0.027738735
0.162517542,0.154833497,0.08904141,0.1418842
0.347900733,0.363647283,0.23929909,0.30577153
0.41228702,0.500896635,0.3131604,0.40287602
0.338874277,0.53331116,0.27191144,0.41007334
0.164061931,0.464506157,0.14134188,0.34159827
-0.043658135,0.32874805,-0.011206634,0.22630282
-0.216795187,0.172599349,-0.13952622,0.10840796
-0.317048597,0.034494983,-0.22219649,0.009686291
-0.345589457,-0.06744764,-0.25007597,-0.056974597
-0.33260631,-0.134330128,-0.24597183,-0.10034072
-0.314095894,-0.174797701,-0.23709062,-0.12790504
-0.309661776,-0.191433425,-0.23878756,-0.14085902
-0.313160897,-0.174643651,-0.24745893,-0.12926015
-0.29998301,-0.108621058,-0.2442129,-0.07817064
-0.245309321,0.013755104,-0.20748454,0.020627663
-0.142065264,0.176413567,-0.13278794,0.15020691
-0.008255528,0.336271934,-0.029670335,0.28178453
0.120037432,0.435249038,0.07852435,0.36549234
0.205509764,0.424539644,0.16084781,0.35096204
0.226712826,0.289975992,0.1947074,0.2365162
0.186283693,0.065128967,0.17786878,0.051542744
0.106854232,-0.176337207,0.12535843,-0.13950074
0.018275047,-0.347759507,0.044582877,-0.28354406
-0.055753555,-0.384857316,-0.03509192,-0.3138882
-0.104174497,-0.273397133,-0.08996283,-0.22202405
-0.125761268,-0.056024644,-0.12600681,-0.05386032
-0.120770676,0.185410608,-0.13098001,0.13557032
-0.084332917,0.364250711,-0.09360757,0.2888949
-0.007490618,0.424508117,-0.020238057,0.34570587
0.113604176,0.361436838,0.09167581,0.3025766
0.265950784,0.218510251,0.22530541,0.19207774
0.414011702,0.063445386,0.34931523,0.062456727
0.506379667,-0.044332998,0.42306247,-0.028006487
0.494493422,-0.078944294,0.40343028,-0.06717922
0.355736614,-0.054545145,0.2797429,-0.06293677
0.109386469,-0.011388301,0.08280803,-0.0404504
-0.183986874,0.010019519,-0.14229688,-0.024613254
-0.44163551,-0.007410388,-0.34725985,-0.03357055
-0.589140177,-0.048181317,-0.4655372,-0.04979677
-0.589134761,-0.073973061,-0.47030002,-0.051863905
-0.455306348,-0.046824747,-0.3652423,-0.020782404
-0.245288569,0.046687276,-0.20369315,0.062394425
-0.035761225,0.183208574,-0.04729604,0.16710617
0.108878408,0.309210509,0.07252735,0.2705251
0.160389178,0.363904268,0.1174813,0.30390316
0.133282688,0.307779468,0.1112303,0.24640374
0.072723009,0.143172654,0.081802145,0.10881092
0.030792956,-0.083094985,0.06011439,-0.06417903
0.042715854,-0.296667468,0.06246842,-0.2329177
0.113374625,-0.424896301,0.10080199,-0.32896364
0.21860416,-0.425649771,0.16831455,-0.3243399
0.318547018,-0.303410474,0.23114371,-0.22907262
0.375443941,-0.106251388,0.26678428,-0.08005664
0.367617883,0.094314793,0.25785103,0.06745717
0.294730875,0.231525124,0.20420763,0.16824777
0.174350301,0.267727694,0.12227837,0.19344495
0.033678953,0.205468216,0.028859269,0.13798131
-0.098738099,0.082029758,-0.060855247,0.04026626
-0.198300986,-0.048850893,-0.13690135,-0.05684153
-0.246510921,-0.139554604,-0.175571,-0.11714772
-0.231897757,-0.166055385,-0.17271674,-0.12852907
-0.151639004,-0.133965995,-0.12056077,-0.09205295
-0.014098542,-0.072092683,-0.02239316,-0.033956595
0.159471746,-0.017541302,0.113160655,0.011259571
0.336562659,0.00068765,0.25436896,0.022148028
0.479692343,-0.027112247,0.3733938,-0.004585728
0.556196153,-0.089249021,0.4425546,-0.064597234
0.548096142,-0.159424902,0.43910667,-0.13293645
0.457971361,-0.208730917,0.3633639,-0.18294379
0.308210643,-0.217506574,0.2383385,-0.19575495
0.133864495,-0.182381812,0.09886629,-0.16815822
-0.027990753,-0.116252059,-0.027737685,-0.12043635
-0.14828985,-0.041992104,-0.12717643,-0.060183786
-0.212143984,0.016893504,-0.17880037,0.00222262
-0.220000954,0.044651974,-0.1775808,0.03305152
-0.184815212,0.0375711,-0.14571226,0.03529206
-0.127272585,0.003146571,-0.09771875,0.013091281
-0.070750384,-0.044628126,-0.050940514,-0.023133568
-0.0365983,-0.091168768,-0.019974478,-0.06338657
-0.039566784,-0.125692904,-0.022096522,-0.097899824
-0.083471932,-0.142639543,-0.06282569,-0.11599679
-0.158255777,-0.140460726,-0.12579563,-0.12022829
-0.240480636,-0.119504801,-0.19400689,-0.10584811
-0.298899066,-0.080935532,-0.2428219,-0.07254076
-0.304726894,-0.027618332,-0.24919325,-0.023805976
-0.243438417,0.033734567,-0.200773,0.033690006
-0.122950963,0.091137909,-0.10651743,0.087155476
0.026504134,0.128664617,0.010085452,0.11800909
0.162343976,0.131234644,0.120969,0.12985191
0.246249204,0.091451305,0.19287208,0.08688648
0.260398524,0.015354022,0.21429983,0.015865609
0.21554947,-0.076290078,0.18252182,-0.06426795
0.146399895,-0.152924416,0.12688845,-0.12679571
0.095573626,-0.184291857,0.080338925,-0.15016674
0.093328352,-0.151883896,0.06797138,-0.11971492
0.142646243,-0.056838425,0.09930307,-0.040549293
0.21716723,0.079413479,0.15584174,0.065145105
0.273319338,0.222334437,0.19313684,0.17754616
0.270966257,0.336322678,0.19519863,0.26599753
0.192539769,0.396404315,0.14322104,0.3039102
0.051292503,0.394649906,0.043398693,0.29074436
-0.115237246,0.339077772,-0.07616884,0.24026896
-0.26297398,0.246544417,-0.18561539,0.17108475
-0.361067214,0.133966026,-0.26181832,0.09225291
-0.403657001,0.012667428,-0.29580566,0.0076428577
-0.408065426,-0.111510621,-0.30019984,-0.08178678
-0.401151383,-0.23329583,-0.2968583,-0.17262691
-0.40184552,-0.342198791,-0.30254114,-0.25667524
-0.409752,-0.420469477,-0.3172647,-0.31853703
-0.406160342,-0.447302758,-0.32386726,-0.33950812
-0.366785568,-0.408017357,-0.30071846,-0.30624896
-0.278888844,-0.303583049,-0.23793986,-0.21954721
-0.15279775,-0.154928306,-0.14595559,-0.09870712
-0.020745758,0.001356912,-0.052251652,0.02799964
0.077131677,0.125006111,0.032443147,0.108407795
0.11261183,0.186662781,0.07328967,0.1614723
0.084454721,0.178254644,0.06287574,0.14157827
0.020330096,0.114138835,0.023962848,0.07790622
-0.036012552,0.022524433,-0.018475197,0.004948251
-0.046115264,-0.068396797,-0.023995928,-0.054267514
0.004164658,-0.142491835,0.015396912,-0.1033362
0.097826304,-0.199841193,0.081586555,-0.14336045
0.195666993,-0.251276218,0.15344861,-0.17727782
0.256353727,-0.306878375,0.2004537,-0.22598934
0.257178107,-0.365418012,0.20043185,-0.28347597
0.204742223,-0.411263914,0.15712342,-0.33139217
0.13018522,-0.421133959,0.094772026,-0.34557283
0.071743229,-0.377375823,0.043660335,-0.30866814
0.054091278,-0.280390062,0.023850717,-0.22342607
0.075516736,-0.152702195,0.035386883,-0.11438758
0.10969177,-0.031325485,0.06356691,-0.016841397
0.12095389,0.048633307,0.08273549,0.03803253
0.084771906,0.071055331,0.06298525,0.051976874
0.0023214,0.047469082,0.002968967,0.022247449
-0.098731156,0.012025018,-0.07451514,-0.010731429
-0.177749121,0.004452537,-0.13789305,-0.013677411
-0.201819102,0.049128785,-0.16116694,0.030034542
-0.162658591,0.140915928,-0.13710776,0.11170538
-0.080800917,0.245488469,-0.077838086,0.1990156
0.005102134,0.314772248,-0.007349573,0.259754
0.058108943,0.310386724,0.043599304,0.25461608
0.061370684,0.223606201,0.05963462,0.17908613
0.025320201,0.081695498,0.04381292,0.058073133
-0.020035801,-0.063000334,0.009930007,-0.051453922
-0.043379987,-0.156333725,-0.013870306,-0.12916516
-0.030807567,-0.166922684,-0.019053802,-0.13204992
0.00545668,-0.100189079,-0.0036308467,-0.069816306
0.033541531,0.004834701,0.013352346,0.015478358
0.020617395,0.094214022,-0.0015939027,0.069427386
-0.046014979,0.124122701,-0.038358837,0.090812534
-0.147037057,0.080096121,-0.109584145,0.047453776
-0.235744748,-0.018393262,-0.1746484,-0.029246442
-0.258222713,-0.129527143,-0.18788436,-0.10590155
-0.179943192,-0.210483387,-0.12792647,-0.153415
-0.005843822,-0.237685468,-0.0028383583,-0.15957484
0.216540144,-0.216240383,0.16427422,-0.14015065
0.413558791,-0.174719161,0.31768247,-0.10995214
0.514941333,-0.148883262,0.39615464,-0.1037468
0.483378589,-0.163155959,0.37312335,-0.13272324
0.330949699,-0.219088051,0.25510633,-0.19104683
0.114966144,-0.295842796,0.09613726,-0.26027638
-0.085007968,-0.361300891,-0.05839359,-0.31909397
-0.198945656,-0.387229481,-0.15756088,-0.3263675
-0.193365698,-0.360651746,-0.15945116,-0.28562686
-0.082519953,-0.286469397,-0.07927192,-0.20859063
0.080024892,-0.181611887,0.03991673,-0.117761314
0.224725311,-0.06546625,0.15678972,-0.029849418
0.293770596,0.047362721,0.211007,0.04633099
0.261733026,0.14830116,0.18715057,0.113958865
0.141764402,0.230822159,0.09650474,0.16626604
-0.023352606,0.285639481,-0.02527041,0.19919793
-0.179830569,0.30008345,-0.13918829,0.20980577
-0.282687802,0.26376983,-0.213985,0.18791302
-0.309210281,0.178005864,-0.22669879,0.13304505
-0.262416361,0.062837795,-0.18423283,0.05524397
-0.165470049,-0.044363439,-0.10934392,-0.017667554
-0.051144252,-0.100907183,-0.025918446,-0.056606054
0.048909806,-0.077457381,0.04038869,-0.04191111
0.111821425,0.025339216,0.07505052,0.03488937
0.127127909,0.171568067,0.07787813,0.13521679
0.097118549,0.300897418,0.057909228,0.23539557
0.035056369,0.352635052,0.018615067,0.27086413
-0.038143083,0.292930539,-0.022796914,0.21779086
-0.098837603,0.132353892,-0.05361104,0.09059346
-0.127101814,-0.075394004,-0.06847609,-0.061805867
-0.11352951,-0.254433034,-0.05670072,-0.19250523
-0.063958966,-0.338670371,-0.030281156,-0.2578442
0.000676554,-0.300383726,-0.0020208657,-0.2202995
0.050860089,-0.162024186,0.020971395,-0.11003558
0.060087779,0.01459631,0.024856634,0.02290465
0.017314494,0.156925535,-0.01085715,0.11555517
-0.065448955,0.214708458,-0.057764,0.16017298
-0.154862657,0.181796948,-0.117189415,0.12722568
-0.208002198,0.096409142,-0.15109456,0.06285106
-0.190038924,0.019937165,-0.13607618,0.0136369765
-0.090351954,0.004875705,-0.065630116,0.016626373
0.070552264,0.067812163,0.04675342,0.07794769
0.247305022,0.180970163,0.17701858,0.16703548
0.387181341,0.286648372,0.28925547,0.24275915
0.451436523,0.327490721,0.35199082,0.26521885
0.430835703,0.277479024,0.34600997,0.2146983
0.348083651,0.157882118,0.2879618,0.11149569
0.245883233,0.029558995,0.21092117,0.0053444505
0.16623855,-0.035418194,0.14420855,-0.046682775
0.130973968,0.010494255,0.10652756,-0.0047246143
